11639,Kremmling,CO,Grand County,-0.206796,0.102035419
11643,Eckley,CO,Yuma County,-0.133494,0.101279811
11644,Hot Sulphur Springs,CO,Grand County,-0.197904,0.101090909
11645,Federal Heights,CO,Adams County,-0.174762,0.100902007
11646,Wondervu,CO,Boulder County,-0.182172,0.100524203
11647,Fraser,CO,Grand County,-0.197448,0.100524203
11648,Leyden,CO,Jefferson County,-0.182286,0.100335301
11650,Irondale,CO,Adams County,-0.178182,0.100335301
11651,Dupont,CO,Adams County,-0.179664,0.100335301
11652,Westminster,CO,Adams County,-0.180576,0.100335301
11653,Western Hills,CO,Adams County,-0.181146,0.100335301
11654,Adams City,CO,Adams County,-0.178182,0.100335301
11655,Commerce City,CO,Adams County,-0.182172,0.100335301
11661,Wray,CO,Yuma County,-0.123804,0.100146399
11662,Pinecliffe,CO,Gilpin County,-0.18411,0.099957497
11663,Toponas,CO,Routt County,-0.210786,0.099957497
11664,Vernon,CO,Yuma County,-0.123804,0.099957497
11665,Prospect Valley,CO,Weld County,-0.17157,0.099957497
11668,Arvada,CO,Jefferson County,-0.18411,0.099579693
11669,Haigler,NE,Dundy County,-0.12027,0.099579693
11670,Parshall,CO,Grand County,-0.205884,0.099390791
11671,McCoy,CO,Eagle County,-0.214092,0.099390791
11672,Mountain View,CO,Jefferson County,-0.180576,0.099012987
11673,Wheat Ridge,CO,Jefferson County,-0.183312,0.098635183
11675,Eldora,CO,Boulder County,-0.188784,0.098446281
11677,Golden,CO,Jefferson County,-0.183654,0.098068477
11678,Edgewater,CO,Jefferson County,-0.183996,0.098068477
11679,Denver,CO,Denver County,-0.183312,0.097879575
11682,Aurora,CO,Adams County,-0.181032,0.097879575
11688,Rollinsville,CO,Gilpin County,-0.184452,0.097879575
11689,Pleasant View,CO,Jefferson County,-0.180576,0.097690673
11693,Watkins,CO,Adams County,-0.17499,0.097690673
11694,East Portal,CO,Gilpin County,-0.188442,0.097501771
11695,Lindon,CO,Washington County,-0.150708,0.097501771
11697,Bennett,CO,Adams County,-0.16701,0.097501771
11698,Edgemont,CO,Jefferson County,-0.178182,0.097501771
11727,Lakewood,CO,Jefferson County,-0.178296,0.096557261
11729,Glendale,CO,Arapahoe County,-0.180348,0.096368359
11730,Hidden Valley,CO,Jefferson County,-0.182172,0.096368359
11731,Bergen Park,CO,Jefferson County,-0.182058,0.096179457
11732,Central City,CO,Gilpin County,-0.188556,0.096179457
11735,Sullivan,CO,Arapahoe County,-0.180348,0.095612751
11736,Empire,CO,Clear Creek County,-0.188442,0.095423849
11737,Wah Keeney Park,CO,Jefferson County,-0.181146,0.095423849
11739,Idaho Springs,CO,Clear Creek County,-0.188442,0.095234947
11740,Idledale,CO,Jefferson County,-0.187758,0.095234947
11741,Kittredge,CO,Jefferson County,-0.18753,0.095234947
11743,Morrison,CO,Jefferson County,-0.183198,0.095046045
11745,Englewood,CO,Arapahoe County,-0.17556,0.094857143
11746,Sheridan,CO,Arapahoe County,-0.17556,0.094857143
11747,Bond,CO,Eagle County,-0.212838,0.094857143
11750,Cherry Hills Village,CO,Arapahoe County,-0.180348,0.094668241
11780,Evergreen,CO,Jefferson County,-0.182628,0.093912633
11781,Bow Mar,CO,Arapahoe County,-0.182286,0.093912633
11782,Stanley Park,CO,Jefferson County,-0.18183,0.093912633
11783,Indian Hills,CO,Jefferson County,-0.179892,0.093723731
11784,Greenwood Village,CO,Arapahoe County,-0.175902,0.093723731
11785,Brookvale,CO,Clear Creek County,-0.183312,0.093723731
11786,Littleton,CO,Arapahoe County,-0.17556,0.093723731
11796,Tiny Town,CO,Jefferson County,-0.180348,0.093345927
11797,Columbine Valley,CO,Arapahoe County,-0.180348,0.093345927
11809,Herzman Mesa,CO,Jefferson County,-0.183312,0.093157025
11824,Marshdale,CO,Jefferson County,-0.18183,0.092590319
11828,Georgetown,CO,Clear Creek County,-0.188214,0.092401417
11831,Fenders,CO,Jefferson County,-0.17898,0.092023613
11851,Montezuma,CO,Summit County,-0.193914,0.090890201
11862,Parker,CO,Douglas County,-0.176586,0.090512397
11866,Conifer,CO,Jefferson County,-0.18069,0.090323495
11902,Saint Francis,KS,Cheyenne County,-0.12027,0.089378985
11903,Louviers,CO,Douglas County,-0.178296,0.089190083
11910,Idalia,CO,Yuma County,-0.124374,0.089190083
11913,Anton,CO,Washington County,-0.143298,0.089001181
11926,Deer Trail,CO,Arapahoe County,-0.158232,0.089001181
11927,Last Chance,CO,Washington County,-0.154812,0.089001181
11944,Strasburg,CO,Adams County,-0.162792,0.089001181
11945,Byers,CO,Arapahoe County,-0.167352,0.088812279
11979,Agate,CO,Elbert County,-0.163134,0.088245573
11987,Wolcott,CO,Eagle County,-0.212268,0.088056671
11993,Rio Blanco,CO,Rio Blanco County,-0.23655,0.088056671
11999,Sedalia,CO,Douglas County,-0.175902,0.087867769
12007,Hale,CO,Yuma County,-0.12426,0.087678867
12010,Eagle,CO,Eagle County,-0.211698,0.087678867
12018,Edwards,CO,Eagle County,-0.21147,0.087489965
12032,Dillon,CO,Summit County,-0.19608,0.087112161
12034,Pine,CO,Jefferson County,-0.185706,0.087112161
12040,Frisco,CO,Summit County,-0.196764,0.086923259
12041,South Platte,CO,Jefferson County,-0.178866,0.086923259
12050,Bailey,CO,Park County,-0.185706,0.086923259
12066,Breckenridge,CO,Summit County,-0.195852,0.086545455
12067,Franktown,CO,Douglas County,-0.176814,0.086356553
12068,Buffalo Creek,CO,Jefferson County,-0.18012,0.086356553
12071,Gypsum,CO,Eagle County,-0.214548,0.086356553
12075,Grant,CO,Park County,-0.190266,0.086167651
12077,Cope,CO,Washington County,-0.136002,0.086167651
12080,Joes,CO,Yuma County,-0.133266,0.086167651
12081,Kirk,CO,Yuma County,-0.135888,0.086167651
12111,Carbondale,CO,Garfield County,-0.219336,0.085978749
12112,Castle Rock,CO,Douglas County,-0.17613,0.085789847
12123,Elizabeth,CO,Elbert County,-0.174762,0.085412043
12124,Kokomo,CO,Summit County,-0.199614,0.08522314
12128,Cardiff,CO,Garfield County,-0.220248,0.08522314
12146,Avon,CO,Eagle County,-0.207138,0.084656434
12153,Climax,CO,Lake County,-0.200184,0.084089728
12155,Kanorado,KS,Sherman County,-0.124146,0.083523022
12156,Stratton,CO,Kit Carson County,-0.13623,0.08333412
12164,Kiowa,CO,Elbert County,-0.172824,0.08333412
12172,New Castle,CO,Garfield County,-0.225264,0.083145218
12173,Glenwood Springs,CO,Garfield County,-0.22401,0.083145218
12174,Basalt,CO,Eagle County,-0.223782,0.083145218
12186,Silt,CO,Garfield County,-0.230964,0.082578512
12189,Gilman,CO,Eagle County,-0.202464,0.082200708
12190,Rifle,CO,Garfield County,-0.233472,0.082011806
12193,Parachute,CO,Garfield County,-0.235296,0.0814451
12194,Como,CO,Park County,-0.201096,0.081256198
12195,Larkspur,CO,Douglas County,-0.180348,0.080878394
12196,Elbert,CO,Elbert County,-0.173736,0.080311688
12197,Singleton,CO,Park County,-0.18639,0.079933884
12199,Vona,CO,Kit Carson County,-0.130986,0.078800472
12202,Snowmass,CO,Pitkin County,-0.222414,0.078422668
12205,Woody Creek,CO,Pitkin County,-0.220248,0.077855962
12208,Palmer Lake,CO,Douglas County,-0.174306,0.07766706
12213,Alma,CO,Park County,-0.202008,0.077100354
12214,Westcreek,CO,Douglas County,-0.180576,0.076911452
12215,Mack,CO,Mesa County,-0.253878,0.07672255
12216,De Beque,CO,Mesa County,-0.24111,0.07672255
12217,Aspen,CO,Pitkin County,-0.218652,0.07672255
12218,Redstone,CO,Pitkin County,-0.222072,0.07672255
12220,Leadville,CO,Lake County,-0.204402,0.076533648
12222,Jefferson,CO,Park County,-0.1995,0.076533648
12223,Tarryall,CO,Park County,-0.18639,0.07577804
12224,Peconic,CO,Kit Carson County,-0.12027,0.075589138
12225,Limon,CO,Lincoln County,-0.155268,0.07483353
12226,Bethune,CO,Kit Carson County,-0.124374,0.074644628
12227,Burlington,CO,Kit Carson County,-0.12426,0.074644628
12231,Seibert,CO,Cheyenne County,-0.136572,0.074644628
12234,Flagler,CO,Kit Carson County,-0.136572,0.074266824
12235,Arriba,CO,Lincoln County,-0.142044,0.074077922
12237,Genoa,CO,Lincoln County,-0.152988,0.073700118
12238,Hugo,CO,Lincoln County,-0.153102,0.073700118
12241,Twin Lakes,CO,Lake County,-0.20406,0.073511216
12247,Woodland Park,CO,Teller County,-0.18297,0.073133412
12248,Lake George,CO,Park County,-0.18297,0.07294451
12249,Collbran,CO,Mesa County,-0.24282,0.07294451
12251,Molina,CO,Mesa County,-0.237006,0.072566706
12252,Fairplay,CO,Park County,-0.198132,0.072
12253,Loma,CO,Mesa County,-0.254904,0.071811098
12254,Garo,CO,Park County,-0.198132,0.071433294
12256,Fruita,CO,Mesa County,-0.253764,0.071244392
12257,Grand Junction,CO,Mesa County,-0.253764,0.071244392
12258,Westwater,UT,Grand County,-0.258552,0.07105549
12260,Mesa,CO,Mesa County,-0.24054,0.070866588
12261,Marble,CO,Gunnison County,-0.222642,0.070866588
12262,Palisade,CO,Mesa County,-0.243276,0.070677686
12263,Whitewater,CO,Mesa County,-0.243276,0.070677686
12266,Glade Park,CO,Mesa County,-0.253764,0.070488784
12267,Fruitvale,CO,Mesa County,-0.252282,0.069922078
12269,Crystola,CO,Teller County,-0.176586,0.068977568
12270,Falcon,CO,El Paso County,-0.175788,0.068977568
12271,Peyton,CO,El Paso County,-0.17385,0.068977568
12272,Florissant,CO,Teller County,-0.180576,0.068977568
12273,Somerset,CO,Gunnison County,-0.223668,0.068977568
12274,Simla,CO,Elbert County,-0.161538,0.068977568
12277,Crested Butte,CO,Gunnison County,-0.22344,0.068599764
12288,Pikeview,CO,El Paso County,-0.173964,0.068033058
12289,Grand Mesa,CO,Delta County,-0.240426,0.068033058
12292,Cascade,CO,El Paso County,-0.175788,0.067844156
12297,Granite,CO,Chaffee County,-0.205656,0.067655254
12302,Buena Vista,CO,Chaffee County,-0.203832,0.06727745
12304,Papeton,CO,El Paso County,-0.17385,0.067088548
12311,Cedaredge,CO,Delta County,-0.238716,0.066710744
12312,Orchard City,CO,Delta County,-0.238716,0.066521842
12313,Manitou Springs,CO,El Paso County,-0.17556,0.066521842
12316,Colorado Springs,CO,El Paso County,-0.175446,0.06633294
12317,Arapahoe,CO,Cheyenne County,-0.12483,0.06633294
12321,Wild Horse,CO,Cheyenne County,-0.13509,0.065955136
12322,Calhan,CO,El Paso County,-0.164616,0.065955136
12323,Broadmoor,CO,El Paso County,-0.174078,0.065955136
12326,Lazear,CO,Delta County,-0.238374,0.065577332
12327,Security,CO,El Paso County,-0.175218,0.065577332
12329,Hartsel,CO,Park County,-0.194598,0.065577332
12330,Guffey,CO,Park County,-0.194256,0.06538843
12338,Divide,CO,Teller County,-0.179664,0.06444392
12341,Ellicott,CO,El Paso County,-0.170772,0.063688312
12342,Cripple Creek,CO,Teller County,-0.185022,0.06349941
12347,Victor,CO,Teller County,-0.179094,0.063310508
12351,Rush,CO,El Paso County,-0.164616,0.063310508
12352,Fountain,CO,El Paso County,-0.174648,0.063121606
12368,Nathrop,CO,Chaffee County,-0.197676,0.062177096
12370,Bowie,CO,Delta County,-0.227886,0.062177096
12374,Aroya,CO,Cheyenne County,-0.142272,0.06161039
12388,Almont,CO,Gunnison County,-0.217626,0.060476978
12392,Weskan,KS,Wallace County,-0.120156,0.060099174
12394,Delta,CO,Delta County,-0.243846,0.059910272
12396,Karval,CO,Lincoln County,-0.152874,0.059910272
12400,Yoder,CO,El Paso County,-0.159828,0.059532468
12421,Cheyenne Wells,CO,Cheyenne County,-0.125856,0.058965762
12429,Garfield,CO,Chaffee County,-0.200526,0.058587957
12430,Wigwam,CO,El Paso County,-0.174306,0.058399055
12433,Hotchkiss,CO,Delta County,-0.232104,0.058210153
12445,Kit Carson,CO,Cheyenne County,-0.134976,0.057076741
12448,Olathe,CO,Montrose County,-0.237804,0.056887839
12451,Montrose,CO,Montrose County,-0.239172,0.056321133
12459,Stone City,CO,Pueblo County,-0.172938,0.055565525
12461,Canon City,CO,Fremont County,-0.181146,0.055187721
12463,Parkdale,CO,Fremont County,-0.188442,0.054998819
12470,Cimarron,CO,Montrose County,-0.229824,0.053865407
12475,Maysville,CO,Chaffee County,-0.199842,0.052165289
12476,Towner,CO,Kiowa County,-0.125742,0.052165289
12477,Eads,CO,Kiowa County,-0.134748,0.052165289
12483,Uravan,CO,Montrose County,-0.256044,0.051031877
12484,Penrose,CO,Fremont County,-0.177384,0.050654073
12485,Gunnison,CO,Gunnison County,-0.2166,0.049898465
12486,Salida,CO,Chaffee County,-0.197904,0.049142857
12489,Pueblo,CO,Pueblo County,-0.171228,0.048953955
12490,Poncha Springs,CO,Chaffee County,-0.199842,0.048953955
12491,Howard,CO,Fremont County,-0.199728,0.048765053
12492,Cotopaxi,CO,Fremont County,-0.197106,0.048387249
12493,Bedrock,CO,Montrose County,-0.255474,0.048387249
12494,Florence,CO,Fremont County,-0.185478,0.048387249
12495,Sargents,CO,Saguache County,-0.204744,0.048198347
12496,Colona,CO,Ouray County,-0.235524,0.048009445
12497,Powderhorn,CO,Gunnison County,-0.219108,0.048009445
12503,Chivington,CO,Kiowa County,-0.134748,0.047631641
12507,Horace,KS,Greeley County,-0.120156,0.047442739
12508,Sheridan Lake,CO,Kiowa County,-0.125058,0.047253837
12509,Brandon,CO,Kiowa County,-0.1254,0.047253837
12513,Portland,CO,Fremont County,-0.182286,0.046687131
12514,Wetmore,CO,Custer County,-0.18354,0.046687131
12515,Greenwood,CO,Custer County,-0.183198,0.046498229
12521,Bonanza City,CO,Saguache County,-0.20634,0.045931523
12522,Villa Grove,CO,Saguache County,-0.199956,0.045931523
12524,Texas Creek,CO,Fremont County,-0.190038,0.045364817
12529,Ridgeway,CO,Ouray County,-0.234156,0.044231405
12533,Avondale,CO,Pueblo County,-0.171,0.043475797
12540,La Sal,UT,San Juan County,-0.258666,0.042720189
12546,Beulah,CO,Pueblo County,-0.174192,0.041775679
12555,Boone,CO,Pueblo County,-0.168264,0.041020071
12560,Bristol,CO,Prowers County,-0.125286,0.040831169
12561,McClave,CO,Bent County,-0.133608,0.040831169
12562,Sugar City,CO,Crowley County,-0.148884,0.040642267
12565,Cheraw,CO,Otero County,-0.148998,0.040642267
12566,Hillside,CO,Fremont County,-0.190608,0.040642267
12567,Rocky Ford,CO,Otero County,-0.149112,0.040642267
12585,Naturita,CO,Montrose County,-0.24966,0.039508855
12586,Redvale,CO,Montrose County,-0.247722,0.039319953
12588,Norwood,CO,San Miguel County,-0.247722,0.039319953
12590,Ordway,CO,Crowley County,-0.153786,0.039131051
12592,Crowley,CO,Crowley County,-0.153786,0.038942149
12593,Cedarwood,CO,Pueblo County,-0.171228,0.038375443
12594,Olney Springs,CO,Crowley County,-0.155952,0.038375443
12595,Saguache,CO,Saguache County,-0.197106,0.038186541
12596,Fowler,CO,Otero County,-0.159942,0.037430933
12597,Rosita,CO,Custer County,-0.182286,0.037430933
12598,Manzanola,CO,Otero County,-0.159258,0.037053129
12600,Placerville,CO,San Miguel County,-0.24396,0.037053129
12601,Ouray,CO,Ouray County,-0.232788,0.037053129
12602,Lake City,CO,Hinsdale County,-0.223782,0.036864227
12605,Westcliffe,CO,Custer County,-0.187644,0.036486423
12608,Swink,CO,Otero County,-0.156066,0.036108619
12609,Lamar,CO,Prowers County,-0.133608,0.035730815
12610,Hasty,CO,Bent County,-0.13395,0.035730815
12611,Caddoa,CO,Bent County,-0.138168,0.035730815
12612,La Junta,CO,Otero County,-0.153786,0.035730815
12613,Hawley,CO,Otero County,-0.15618,0.035541913
12615,Sawpit,CO,San Miguel County,-0.235638,0.035164109
12616,Moffat,CO,Saguache County,-0.201096,0.034975207
12621,Las Animas,CO,Bent County,-0.143412,0.034786305
12625,Timpas,CO,Otero County,-0.153786,0.034219599
12628,Granada,CO,Prowers County,-0.1254,0.034030697
12631,Holly,CO,Prowers County,-0.121638,0.033652893
12633,Coolidge,KS,Hamilton County,-0.120156,0.033652893
12634,Toonerville,CO,Bent County,-0.146946,0.033275089
12635,Rye,CO,Pueblo County,-0.18012,0.032897285
12636,Telluride,CO,San Miguel County,-0.238944,0.032708383
12638,Greenhorn,CO,Pueblo County,-0.17955,0.032519481
12650,Gardner,CO,Huerfano County,-0.17955,0.03157497
12657,Camp Bird,CO,Ouray County,-0.235182,0.030441558
12660,Pandora,CO,San Miguel County,-0.233358,0.02968595
12661,Ophir town,CO,San Miguel County,-0.232104,0.02874144
12662,Walsenburg,CO,Huerfano County,-0.175104,0.028363636
12663,Delhi,CO,Las Animas County,-0.159942,0.028363636
12664,Ucolo,UT,San Juan County,-0.256272,0.028174734
12665,Silverton,CO,San Juan County,-0.235524,0.028174734
12668,Dove Creek,CO,Dolores County,-0.258324,0.026096812
12669,Dunton,CO,Dolores County,-0.23598,0.02590791
12671,Thatcher,CO,Las Animas County,-0.16473,0.025530106
12673,Ninaview,CO,Bent County,-0.142272,0.024774498
12674,Cahone,CO,Dolores County,-0.256272,0.024585596
12676,Hooper,CO,Alamosa County,-0.195966,0.023829988
12677,Center,CO,Saguache County,-0.203376,0.023829988
12678,Del Norte,CO,Rio Grande County,-0.20121,0.023829988
12679,Wagon Wheel Gap,CO,Mineral County,-0.219564,0.023641086
12680,South Fork,CO,Rio Grande County,-0.21204,0.022696576
12681,La Veta,CO,Huerfano County,-0.176928,0.022318772
12682,Blanca,CO,Costilla County,-0.189354,0.021940968
12683,Monte Vista,CO,Rio Grande County,-0.2052,0.021563164
12686,Aguilar,CO,Las Animas County,-0.174534,0.020996458
12688,Lycan,CO,Baca County,-0.121866,0.020429752
12689,Tyrone,CO,Las Animas County,-0.159144,0.020429752
12690,Two Buttes,CO,Baca County,-0.131556,0.020429752
12692,Tacoma,CO,La Plata County,-0.233928,0.02024085
12693,Trimble,CO,La Plata County,-0.238944,0.02024085
12694,Pleasant View,CO,Montezuma County,-0.253422,0.020051948
12699,Cuchara,CO,Huerfano County,-0.182286,0.019485242
12701,Alamosa,CO,Alamosa County,-0.20121,0.01835183
12702,Manter,KS,Stanton County,-0.120156,0.018162928
12703,Gulnare,CO,Las Animas County,-0.177384,0.017596222
12704,Saunders,KS,Stanton County,-0.121866,0.017596222
12705,Springfield,CO,Baca County,-0.131556,0.017596222
12706,Estrella,CO,Alamosa County,-0.199044,0.016840614
12707,Ludlow,CO,Las Animas County,-0.172026,0.0155183
12708,Lewis,CO,Montezuma County,-0.2508,0.015140496
12709,Fort Garland,CO,Costilla County,-0.19038,0.014762692
12710,La Jara,CO,Conejos County,-0.195396,0.014762692
12711,Sanford,CO,Conejos County,-0.195966,0.014762692
12714,Stonington,CO,Baca County,-0.120156,0.01457379
12720,Dolores,CO,Montezuma County,-0.248406,0.014384888
12725,San Luis,CO,Costilla County,-0.187074,0.013251476
12726,Manassa,CO,Conejos County,-0.199728,0.012495868
12727,Pagosa Springs,CO,Archuleta County,-0.21603,0.012118064
12728,Vilas,CO,Baca County,-0.131442,0.011929162
12729,Cortez,CO,Montezuma County,-0.248748,0.011551358
12730,Romeo,CO,Conejos County,-0.199044,0.011362456
12731,Towaoc,CO,Montezuma County,-0.249546,0.011173554
12732,Conejos,CO,Conejos County,-0.199044,0.010984652
12734,Mancos,CO,Montezuma County,-0.248634,0.01079575
12737,Mayday,CO,La Plata County,-0.243162,0.010606848
12738,Hesperus,CO,La Plata County,-0.24396,0.010606848
12739,Kline,CO,La Plata County,-0.245898,0.010417946
12740,Bayfield,CO,La Plata County,-0.230508,0.010417946
12741,Marvel,CO,La Plata County,-0.241908,0.010229044
12742,Durango,CO,La Plata County,-0.23484,0.010040142
12744,Vigil,CO,Las Animas County,-0.180348,0.009473436
12745,Gem Village,CO,La Plata County,-0.23484,0.00890673
12746,Oxford,CO,La Plata County,-0.235068,0.00890673
12747,Redmesa,CO,La Plata County,-0.238488,0.00890673
12748,Ignacio,CO,La Plata County,-0.235068,0.008717828
12749,Chimney Rock,CO,Archuleta County,-0.227544,0.008717828
12750,Antonito,CO,Conejos County,-0.199044,0.008528926
12751,Mogote,CO,Conejos County,-0.197448,0.008528926
12752,San Antonio,CO,Conejos County,-0.20007,0.008528926
12753,Andrix,CO,Las Animas County,-0.140676,0.008528926
12754,Bondad,CO,La Plata County,-0.23541,0.008528926
12755,Villegreen,CO,Las Animas County,-0.146034,0.008340024
12756,Pagosa Junction,CO,Archuleta County,-0.217854,0.008151122
12760,Tiffany,CO,La Plata County,-0.2337,0.006828808
12761,Trinidad,CO,Las Animas County,-0.166896,0.006828808
12764,Chama,CO,Costilla County,-0.18696,0.005884298
12765,Boncarbo,CO,Las Animas County,-0.168606,0.005317591
12766,Laplata,NM,San Juan County,-0.247266,0.005317591
12767,Jansen,CO,Las Animas County,-0.168264,0.005317591
12768,Mesita,CO,Costilla County,-0.193002,0.005317591
12769,Los Pinos,NM,Rio Arriba County,-0.198018,0.004939787
12770,Trinchera,CO,Las Animas County,-0.156408,0.004939787
12771,Sopris,CO,Las Animas County,-0.168834,0.004939787
12772,Valdez,CO,Las Animas County,-0.169176,0.004750885
12773,Raton,NM,Colfax County,-0.168948,0.004561983
12778,Allison,CO,La Plata County,-0.230508,0.003428571
12784,Chama,NM,Rio Arriba County,-0.207708,-0.000727273
12785,Cedar Hill,NM,San Juan County,-0.235182,-0.000727273
12786,Aztec,NM,San Juan County,-0.241452,-0.000727273
12788,Waterflow,NM,San Juan County,-0.25251,-0.000727273
12789,Branson,CO,Las Animas County,-0.15618,-0.000727273
12790,Garcia,CO,Costilla County,-0.188784,-0.000916175
12792,Castaneda,OK,Cimarron County,-0.129618,-0.000916175
12793,Koehler,NM,Colfax County,-0.168264,-0.000916175
12794,Brazos,NM,Rio Arriba County,-0.208164,-0.000916175
12795,Lumberton,NM,Rio Arriba County,-0.21375,-0.000916175
12796,Canaan,CT,Litchfield County,0.44688,0.164561983
12797,Winsted,CT,Litchfield County,0.452238,0.164184179
12798,Southwick,MA,Hampden County,0.456114,0.164184179
12799,Longmeadow,MA,Hampden County,0.464094,0.163995277
12800,Thompsonville,CT,Hartford County,0.46056,0.163995277
12801,Stafford Springs,CT,Tolland County,0.46683,0.163995277
12802,Windsor Locks,CT,Hartford County,0.460902,0.163995277
12803,Storrs,CT,Tolland County,0.470478,0.163806375
12804,Lakeville,CT,Litchfield County,0.44688,0.163806375
12805,Webster,MA,Worcester County,0.474012,0.163806375
12806,Simsbury,CT,Hartford County,0.461586,0.163617473
12807,Rockville,CT,Tolland County,0.461472,0.163617473
12808,North Grosvenor Dale,CT,Windham County,0.47538,0.163617473
12809,Millerton,NY,Dutchess County,0.446994,0.163617473
12810,Pascoag,RI,Providence County,0.475836,0.163617473
12811,Putnam,CT,Windham County,0.474126,0.163617473
12812,Windsor,CT,Hartford County,0.461586,0.163617473
12813,Vernon,CT,Tolland County,0.461472,0.163617473
12814,East Hartford,CT,Hartford County,0.457482,0.162861865
12815,Torrington,CT,Litchfield County,0.455202,0.162861865
12816,Manchester,CT,Hartford County,0.461016,0.162861865
12817,Hartford,CT,Hartford County,0.460332,0.162861865
12818,South Coventry,CT,Tolland County,0.464208,0.162861865
12820,Danielson,CT,Windham County,0.475152,0.162672963
12821,West Hartford,CT,Hartford County,0.461358,0.162672963
12823,Litchfield,CT,Litchfield County,0.45144,0.162484061
12824,Wethersfield,CT,Middlesex County,0.461016,0.162484061
12831,Willimantic,CT,Windham County,0.469566,0.162106257
12832,Newington,CT,Hartford County,0.454974,0.161917355
12835,Dover Plains,NY,Dutchess County,0.446766,0.161728453
12842,Thomaston,CT,Litchfield County,0.457482,0.161350649
12843,Salt Point,NY,Dutchess County,0.443574,0.161350649
12847,Plainfield,CT,Windham County,0.475494,0.161350649
12848,Bristol,CT,Hartford County,0.459876,0.161161747
12852,Rocky Hill,CT,Hartford County,0.462954,0.160783943
12853,New Britain,CT,Hartford County,0.462954,0.160783943
12897,Southington,CT,Hartford County,0.45999,0.158706021
12903,Wolcott,CT,New Haven County,0.457254,0.158706021
12904,Millbrook,NY,Dutchess County,0.44346,0.158517119
12908,Oakville,CT,Litchfield County,0.456798,0.158517119
12910,Jewett City,CT,New London County,0.473784,0.158328217
12912,Colchester,CT,New London County,0.469566,0.158139315
12924,Waterbury,CT,New Haven County,0.45486,0.157383707
12926,Kent,CT,Litchfield County,0.448932,0.157383707
12930,New Milford,CT,Litchfield County,0.449616,0.157383707
12931,Middletown,CT,Middlesex County,0.457938,0.157383707
12936,Woodbury,CT,Litchfield County,0.45201,0.157005903
12938,Pawling,NY,Dutchess County,0.445968,0.157005903
12944,Meriden,CT,New Haven County,0.456,0.156817001
12961,Norwich,CT,New London County,0.47538,0.156439197
12988,Higganum,CT,Middlesex County,0.46284,0.155494687
12989,Cheshire,CT,New Haven County,0.452808,0.155494687
13009,Hope Valley,RI,Washington County,0.475608,0.155116883
13014,Naugatuck,CT,New Haven County,0.451098,0.155116883
13031,Wallingford,CT,New Haven County,0.45999,0.154172373
13124,Seymour,CT,New Haven County,0.455658,0.152094451
13125,Hamden,CT,New Haven County,0.452352,0.152094451
13138,North Haven,CT,New Haven County,0.457254,0.151905549
13140,Deep River,CT,Middlesex County,0.470022,0.151716647
13153,Patterson,NY,Putnam County,0.443802,0.151338843
13161,Carmel,NY,Putnam County,0.443574,0.151149941
13164,Westerly,RI,Washington County,0.474354,0.150961039
13166,Pawcatuck,CT,New London County,0.474012,0.150961039
13178,Ansonia,CT,New Haven County,0.451326,0.150583235
13181,Danbury,CT,Fairfield County,0.445512,0.150394333
13182,New London,CT,New London County,0.471504,0.150394333
13183,Groton,CT,New London County,0.47082,0.150394333
13206,Niantic,CT,New London County,0.473328,0.149827627
13215,Shelton,CT,Fairfield County,0.451326,0.149449823
13222,New Haven,CT,New Haven County,0.460332,0.149260921
13227,Redding,CT,Fairfield County,0.445284,0.149072019
13230,Twin Lakes Village,NY,Westchester County,0.44517,0.148883117
13243,Old Saybrook,CT,Middlesex County,0.470478,0.148694215
13277,Topstone,CT,Fairfield County,0.44574,0.148505313
13280,Madison,CT,New Haven County,0.460446,0.148316411
13281,Orange,CT,New Haven County,0.455316,0.148316411
13286,Clinton,CT,Middlesex County,0.460446,0.148316411
13299,West Haven,CT,New Haven County,0.45258,0.148127509
13316,Granite Springs,NY,Westchester County,0.443916,0.147749705
13327,Titicus,CT,Fairfield County,0.449388,0.147371901
13329,Easton,CT,Fairfield County,0.45087,0.147371901
13332,Branchville,CT,Fairfield County,0.4503,0.147371901
13339,Georgetown,CT,Fairfield County,0.450642,0.147182999
13341,Trumbull,CT,Fairfield County,0.451212,0.147182999
13345,Ridgefield,CT,Fairfield County,0.448362,0.146994097
13356,Lyons Plain,CT,Fairfield County,0.452466,0.146616293
13357,Goldens Bridge,NY,Westchester County,0.44517,0.146616293
13362,Milford,CT,New Haven County,0.452238,0.146427391
13374,Waccabuc,NY,Westchester County,0.44517,0.146238489
13382,Aspetuck,CT,Fairfield County,0.452352,0.146049587
13385,South Salem,NY,Westchester County,0.445284,0.146049587
13388,Cannondale,CT,Fairfield County,0.450642,0.145860685
13391,Vista,NY,Westchester County,0.44916,0.145860685
13395,Katonah,NY,Westchester County,0.445284,0.145671783
13400,Weston,CT,Fairfield County,0.450186,0.145482881
13401,Wilton,CT,Fairfield County,0.450186,0.145293979
13407,Stratford,CT,Fairfield County,0.448476,0.144538371
13409,Bedford Hills,NY,Westchester County,0.445284,0.144349469
13410,Bedford Center,NY,Westchester County,0.445284,0.144349469
13419,Pound Ridge,NY,Westchester County,0.44631,0.143971665
13421,Greenfield Hill,CT,Fairfield County,0.451212,0.143971665
13422,Mount Kisco,NY,Westchester County,0.445056,0.143971665
13424,Bedford,NY,Westchester County,0.446424,0.143971665
13425,New Canaan,CT,Fairfield County,0.444942,0.143782763
